723,"LDP. In my own opinion, once <<SHINZO>> Abe resigned prime minister j",Shinzo,Shinzo,Shinto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
723,minister just because 'he had <<STOMACHAHE>>.' irresponsibly. He do not de,stomachache,stomachahe,stomachache,stomacher,stomachs,stomach,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
726,msung in South-Korea has been <<DEVELOPPING>>. Sony can't recover its origi,developing,developping,developing,develop ping,develop-ping,enveloping,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,ings. I want everyone to stop <<AHOAXCALL>> not to such a thing.,a hoax call,ahoaxcall,alcoholically,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,"passed away. If I were they, <<IFELT>> the same things. I want every",I felt,Ifelt,Felt,I felt,Lifebelt,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
727,It's <<UNBELIEBABLE>> to be suicide by a hoax call.,unbelievable,unbeliebable,unbelievable,unbelievably,unalienable,unreliable,believable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
728,"now that it affect to me, but <<ISEEM>> to affect to Japan. Japan get",it seem,Iseem,Seem,I seem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"now that it affect to me, but <<ISEEM>> to affect to Japan. Japan get",it seem,Iseem,Seem,I seem,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
730,"missed. I don't know because <<IDON'T>> download music or films, but",I don't,Idon'T,I Don't,Don't,Didn't,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,al defense. Japan has serious <<TERITORRY>> with China and South Korea. J,territory,teritorry,territory,territorial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
731,"postwar period. He can manage <<THIA>> global situation. In japan, n",this,thia,this,thin,thiamine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,it is good thing that EU got <<NOBEL>> prize. Though EU have tremend,Nobel,nobel,noble,Nobel,novel,noel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
733,of art is hard to understand. <<ONEDAY>> I want to be a person who can,One day,Oneday,One day,One-day,Oneida,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,of author's copyright is not <<ABIDED>>. I think this law is out of d,abided,abided,abides,abide,aided,abide d,abidance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,f author's copyright. We must <<CHAGE>> the law or the concept of aut,change,chage,sage,chafe,chge,cage,change,charge,chase,phage,NA,NA,NA,NA,NA,NA,NA,NA
734,arch every day. We can easily <<INFRACT>> the law of author's copyright,infract,infract,infarct,infra ct,infra-ct,infraction,infra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
734,is law is out of date. We use <<YOUTUBE>> and Website and google search,YouTube,Youtube,YouTube,You tube,You-tube,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
735,ed stuff is a platform like a <<HOTSPOT>>. I did not know that and it i,hotspot,hotspot,potshot,hotpot,hotpots,hotshot,hot spot,hot-spot,hots pot,hots-pot,hots,NA,NA,NA,NA,NA,NA,NA
735,"onsolidating Sony, Panasonic, <<NEC>>, Fujitsu, and Toyota into one",NEC,NEC,ENC,NECK,NEE,SEC,REC,NET,NEG,NEW,DEC,NEV,NE,NEO,NED,NEB,NA,NA
736,l sorry to this news. I think <<DJS>> have to take responsible for,DJs,DJs,DJ,Dis,DPs,D's,DJ s,Dos,Dds,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,"ted her thoughts. However, If <<DJS>> did not hoax to her, the acci",DJs,DJs,DJ,Dis,DPs,D's,DJ s,Dos,Dds,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,"uld not be occured. Moreover, <<DJS>> impersonated the Queen. Nurse",DJs,DJs,DJ,Dis,DPs,D's,DJ s,Dos,Dds,NA,NA,NA,NA,NA,NA,NA,NA,NA
736,"er, the accident would not be <<OCCURED>>. Moreover, DJs impersonated t",occurred,occured,occurred,occur ed,occur-ed,occur,recurred,cured,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,th ID1244. I also expect that <<LDP>> would recover business condit,LDP,LDP,LIP,LAP,LOP,LLD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
737,sense of a responsibility and <<LDP>> must act in a body.,LDP,LDP,LIP,LAP,LOP,LLD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,ibly the prize will encourage <<EUROPEAN>> people to press forward and s,European,european,European,europium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
740,I am for the <<EUROSKEPTICS>>. I think that EU took an impo,eurosceptics,euroskeptics,euro skeptics,euro-skeptics,skepticism,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745,two or three years.So i think <<ABE>> will not quit his position.,Abe,abe,Abe,ave,ab,be,abet,able,abed,abbe,babe,abs,are,ate,ale,ace,age,NA
745,"ansob1DEC. 16, 2012 - 09:03PM <<JST>> Now taking bets....will Abe l",JST,JST,DIST,ST,JEST,JUST,JET,EST,JOT,JCT,JUT,J ST,NA,NA,NA,NA,NA,NA
748,. It was natural that the two <<DJS>> would be condemned by people,DJs,DJs,DJ,Dis,DPs,D's,DJ s,Dos,Dds,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,hould be also judged like two <<DJS>>. Although I do not know how c,DJs,DJs,DJ,Dis,DPs,D's,DJ s,Dos,Dds,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,t. I want to know why the two <<DJS>> pretended to be the Queen and,DJs,DJs,DJ,Dis,DPs,D's,DJ s,Dos,Dds,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,"le article, I thought the two <<DJS>> should be punished in some fo",DJs,DJs,DJ,Dis,DPs,D's,DJ s,Dos,Dds,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,case the victim's colleague; <<SALDANHA>>'s colleague should have kept,Saldanha,Saldanha,Sandal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,ecret was pretty high because <<SALDANHA>> killed herself due to reveali,Saldanha,Saldanha,Sandal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,case the victim's colleague; <<SALDANHA'S>> colleague should have kept th,Saldanha's,Saldanha's,Haldane's,Sandal's,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,"s related to many problems of <<PRIVACIES>>, and we do that action withou",privacy,privacies,privates,privies,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
753,k illegal downloads should be <<RISTRICTED>> by strict law.,restricted,ristricted,restricted,redistricted,redistrict,constricted,trisected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
757,sure may be immeasurable. The <<DJS>> should be punished for some s,DJs,DJs,DJ,Dis,DPs,D's,DJ s,Dos,Dds,NA,NA,NA,NA,NA,NA,NA,NA,NA
759,"I think. But they forget the <<CALD>> War. After WW2, they struggle",Cold,Cald,Cal,Cali,Bald,Wald,Cal d,Clad,Calf,Cad,Scald,Card,Cold,Call,Calm,Calk,NA,NA
759,"are suffered from WW2 and the <<CALD>> War. So, I think the EU shoul",Cold,Cald,Cal,Cali,Bald,Wald,Cal d,Clad,Calf,Cad,Scald,Card,Cold,Call,Calm,Calk,NA,NA
759,"l Peace Prize. Certainly, the <<EU'S>> recognition of 60 years witho",EU's,EU's,Eu's,E's,U's,Er's,Ed's,E U's,En's,Em's,Emu's,Nu's,Mu's,Au's,Ru's,NA,NA,NA
759,e EU should not won the Nobel <<PEAZE>> Prize.,Peace,Peaze,Peale,Peace,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
760,I <<DOUT>> that emails influence writing,doubt,dout,dour,dot,out,doubt,dost,rout,tout,dolt,lout,gout,pout,bout,d out,NA,NA,NA
760,"te a letter, and we would use <<TELLEPHONE>>. In other words, emails don't",telephone,tellephone,telephone,telephony,telephonic,telephonist,telephoto,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
762,"erson Dec. 16, 2012 - 08:52PM <<JST>> 41% voted... pathetic. No one",JST,JST,DIST,ST,JEST,JUST,JET,EST,JOT,JCT,JUT,J ST,NA,NA,NA,NA,NA,NA
763,e this law change become good <<OPPOTUNITY>> they consider it illegal.,opportunity,oppotunity,opportunity,opportunist,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
765,"s only way, strengthening the <<GARD>> of art musium.",guard,gard,grad,hard,gars,gar,gad,guard,gird,lard,card,garb,bard,yard,gawd,ward,Ward,NA
765,strengthening the gard of art <<MUSIUM>>.,museum,musium,museum,music,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,"k Australian radio hosts, Mel <<GREIG>> and Michael Christian duped M",Greig,Greig,Grieg,Greg,Gregg,Emigre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,d Michael Christian duped Mrs.<<SALDANHA>> with light tempt to get top n,Saldanha,Saldanha,Sandal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
766,e will not be person like Mrs.<<SALDANHA>>.,Saldanha,Saldanha,Sandal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,e overwhelmed by the overseas <<COMPANIS>>. But I think they will be abl,companies,companis,companies,companions,companion,accompanist,comparison,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
769,"And in addition to Sony, many <<JAOANESE>> companies are overwhelmed by",Japanese,Jaoanese,Japanese,Javanese,Manganese,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,"be given EU, should be given <<INDIVISUAL>> who tried for EU peace.",individual,indivisual,individual,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,", so there is possibility the <<SAFTY>> of EU become worse. Nobel Pri",safety,safty,safety,softy,salty,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,"EU become worse. Nobel Prize <<SHOULD'NT>> be given EU, should be given",shouldn't,should'nt,shouldn't,should've,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
770,I think it is <<UNAPPROPRIATE>> that EU win Nobel Prize. Cert,inappropriate,unappropriate,inappropriate,unappropriated,appropriate,unappreciated,appropriation,appropriator,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,unterfeiting Trade Agreement (<<ACTA>>). ACTA negotiated in closed d,ACTA,ACTA,ACTS,ACT,AC TA,AC-TA,ACT A,ALTA,TACT,ACCT,NA,NA,NA,NA,NA,NA,NA,NA
771,"at satellite were conceded to <<EOPSAT>>, a subsidiary of General Moto",EOPSat,EOPSat,Osteopath,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
771,the American publicly-funded <<PROGRAMME>> of earth observation by the L,programmer,programme,programmer,programmed,program me,program-me,programmable,programming,program,NA,NA,NA,NA,NA,NA,NA,NA,NA
772,"01, the Taliban destroyed the <<BAMYAN>> Buddha in 2003, appealing to",Bamyan,Bamyan,Banyan,Bayamon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,"esponsible for destroying the <<BAMYAN>> Buddha. In 2003, the Taliban",Bamyan,Bamyan,Banyan,Bayamon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,"destroyed the <<BAMYAN>> Buddha, with the intention of",Bamyan,Bamyan,Banyan,Bayamon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,"them, they finally destroyed <<BAMYAN>> Buddha which is precious huma",Bamyan,Bamyan,Banyan,Bayamon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,"people of Afghanistan and the <<BAMYAN>> Buddha. Secondly, the idea th",Bamyan,Bamyan,Banyan,Bayamon,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,", EU eventually turned into a <<HEGEMON>>. For example, EU disregarded",hegemony,hegemon,hegemony,hegemonic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
773,and UN to approve Taliban as <<PRE>>-government of Afghanistan. Of,pre,pre,per,ore,pee,pr,re,pres,pare,pore,pure,prep,prey,pyre,pref,rep,ere,NA
774,989 scientists announced that <<BSE>> will never infect humans; the,BSE,BSE,BE,BASE,BEE,USE,BYE,BOSE,BBSES,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,", because many people died of <<BSE>> in 1990, people in England in",BSE,BSE,BE,BASE,BEE,USE,BYE,BOSE,BBSES,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,al pressure. Professor Sheila <<JASANOFF>> from Harvard University who r,Jasanoff,Jasanoff,Sarnoff,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
774,"re of results as a scientist. <<RESULTINGLY>>, they did not perform their d",Resultingly,Resultingly,Insultingly,Interestingly,Revoltingly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,"ese economy as a whole. Kazuo <<HIRAI>>, the President and CEO of Son",Hirai,Hirai,Hiram,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,"Japanese economy as a whole. <<KAZUO>> Hirai, the President and CEO",Kazuo,Kazuo,Kazoo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
777,", Australian radio hosts, Mel <<GREIG>> and Michael Christian who pos",Greig,Greig,Grieg,Greg,Gregg,Emigre,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,<<GENERALY>> people knows predictions on e,Generally,Generaly,General,Generally,Generals,General y,Generically,Genera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
779,"ake is impossible. Therefore, <<THR\ERE>> must be few people truste",there,th\ere,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,Certainly the radio <<DJS>> did silly act and their actio,DJs,DJs,DJ,Dis,DPs,D's,DJ s,Dos,Dds,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,"o have downloaded films, CDs, <<DATAS>> illegaly because I think 'cop",data,datas,data,dates,data s,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,rovision for stopping illegal <<DOWNLOADINGS>>. However therere we should al,downloading,downloadings,downloading,downloading s,downloads,landownings,downswings,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,"downloaded films, CDs, datas <<ILLEGALY>> because I think 'copyrights'",illegally,illegaly,illegal,illegally,illegals,illegal y,illegibly,legally,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
781,illegal downloadings. However <<THERERE>> we should all think about thi,there,therere,there,there re,there-re,thresher,herewith,regather,thither,NA,NA,NA,NA,NA,NA,NA,NA,NA
782,"I agree to Michael <<HALPERN'S>> term, 'Scientists need to be",Halpern's,Halpern's,Scalper's,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
782,"ally responsible should their <<PREDISTIONS>> not come true.' Because, we c",predictions,predistions,predictions,predispositions,predisposition,predilections,preconditions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
784,as sad to hear this news. Two <<DJS>>' careless action caused such,DJs,DJs,DJ,Dis,DPs,D's,DJ s,Dos,Dds,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,e LDP than a vote against the <<DPJ>> and their failure to live up,DPJ,DPJ,DPI,DPT,DP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,could win more seats than the <<DPJ>> which is an even bigger probl,DPJ,DPJ,DPI,DPT,DP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,"are a lot of vote against the <<DPJ>>, and many people seems to hav",DPJ,DPJ,DPI,DPT,DP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,"at Ishinnokai, Ishihara's and <<HASHIMOTO'S>> party very well could win mor",Hashimoto's,Hashimoto's,Hashish's,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,"e problem is that Ishinnokai, <<ISHIHARA'S>> and Hashimoto's party very we",Ishihara's,Ishihara's,Maharishi's,Sharia's,Shari'a's,Hashish's,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,"nifesto'. One problem is that <<ISHINNOKAI>>, Ishihara's and Hashimoto's p",Ishinnokai,Ishinnokai,Astonishing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,ut I think the situation that <<ISHINNOKAI>> won many seats isn't problem.,Ishinnokai,Ishinnokai,Astonishing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,"At the present time, <<ISHINNOKAI>> is unreliable party. But I th",Ishinnokai,Ishinnokai,Astonishing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,P. I think that appearance of <<ISHINNOKAI>> may be a chance to change pol,Ishinnokai,Ishinnokai,Astonishing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,This is less a vote for the <<LDP>> than a vote against the DPJ a,LDP,LDP,LIP,LAP,LOP,LLD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,see no option other than the <<LDP>> which will bring back an era,LDP,LDP,LIP,LAP,LOP,LLD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,no reliable party other than <<LDP>>. But I think the situation th,LDP,LDP,LIP,LAP,LOP,LLD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,ties including theDPJ and the <<LDP>>. I think that appearance of I,LDP,LDP,LIP,LAP,LOP,LLD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
786,ulate other parties including <<THEDPJ>> and the LDP. I think that app,the DPJ,theDPJ,they'd,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,ying no to this question. The <<NOBEL>> peace prize should be given t,Nobel,nobel,noble,Nobel,novel,noel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
788,hould be given to the one who <<STRIVED>> to promote peace all other th,strives,strived,strives,strive,striven,striped,shrived,st rived,st-rived,strive d,riveted,NA,NA,NA,NA,NA,NA,NA
788,. However when we think about <<WETHER>> EU has promoted 'Peace' to th,whether,wether,ether,weather,whether,wither,nether,wetter,tether,w ether,wet her,wet-her,NA,NA,NA,NA,NA,NA
789,"marie Dec. 16, 2012 - 08:47PM <<JST>> Japan is its own worst enemy.",JST,JST,DIST,ST,JEST,JUST,JET,EST,JOT,JCT,JUT,J ST,NA,NA,NA,NA,NA,NA
789,"<<TMARIE>> Dec. 16, 2012 - 08:47PM JST J",tmarie,tmarie,maritime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,ow--without the fear of being <<CRIMINASHOULLY>> responsible should their pred,criminally,criminashoully,indiscriminately,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,"Michael <<HALPERN>> said, 'Scientists need to be",Halpern,Halpern,Halterneck,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
790,can be like this.....or maybe <<NOONE>> can be. Who would like to tak,no one,noone,noon,none,noose,Boone,no one,no-one,noon e,neon,one,NA,NA,NA,NA,NA,NA,NA
791,ed stuff is a platform like a <<HOTSPOT>>. This imformation was totally,hotspot,hotspot,potshot,hotpot,hotpots,hotshot,hot spot,hot-spot,hots pot,hots-pot,hots,NA,NA,NA,NA,NA,NA,NA
791,platform like a hotspot. This <<IMFORMATION>> was totally new to me. I felt,information,imformation,information,malformation,formation,formalization,formulation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
791,ever change. I expect them to <<SCCEED>> and play an active part in th,succeed,scceed,succeed,screed,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
793,entrate his energy on leaving <<ACHIEEMENTS>> that remain in history.,achievements,achieements,achievements,achievement,chastisements,attachments,impeachments,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
794,death. I wonder why this lady <<COMMITED>> a suicide.......even a truste,committed,commited,commuted,committed,commit ed,commit-ed,committee,committer,commented,commit,NA,NA,NA,NA,NA,NA,NA,NA
796,"<<BRUINFANDEC>>. 16, 2012 - 09:23PM JST I kn",bruinfanDEC,bruinfanDEC,infanticide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"uinfanDEC. 16, 2012 - 09:23PM <<JST>> I kn ew the the LDP would gai",JST,JST,DIST,ST,JEST,JUST,JET,EST,JOT,JCT,JUT,J ST,NA,NA,NA,NA,NA,NA
796,". 16, 2012 - 09:23PM JST I <<KN EW>> the the LDP would gain seats,",knew,kn ew,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
796,"- 09:23PM JST I kn ew the the <<LDP>> would gain seats, but I thoug",LDP,LDP,LIP,LAP,LOP,LLD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,"Using smartphone and <<IDEVICES>>, I felt that customer's exper",iDevices,iDevices,i Devices,devices,evidences,crevices,evidence,vices,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
802,"dea. By the way,I think CM of <<XPERIA>> aiming too high to understand",Xperia,Xperia,Imperial,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
803,f responsibility she had. The <<DJS>>' act should not be forgiven.,DJs,DJs,DJ,Dis,DPs,D's,DJ s,Dos,Dds,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"SakaiDEC. 16, 2012 - 11:37PM <<JST>> Chill guys. There'll be anoth",JST,JST,DIST,ST,JEST,JUST,JET,EST,JOT,JCT,JUT,J ST,NA,NA,NA,NA,NA,NA
804,"Shamhei <<SAKAIDEC>>. 16, 2012 - 11:37PM JST Chill",SakaiDEC,SakaiDEC,Sakai DEC,Sakai-DEC,Sakai,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,"<<SHAMHEI>> SakaiDEC. 16, 2012 - 11:37PM",Shamhei,Shamhei,Shame,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
804,012 - 11:37PM JST Chill guys. <<THERE'LL>> be another election next year,There'll,There'll,They'll,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
805,"be true to some extent but it <<DOESN>>' t hold true to this context,",doesn't,doesn,does,does n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
805,"er, people in other countries <<DOESN>>'t purchase them. In other wor",doesn't,doesn,does,does n,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
805,"e products systematically get <<HIGER>>, people in other countries do",higher,higer,huger,higher,tiger,hider,hiker,Niger,chigger,NA,NA,NA,NA,NA,NA,NA,NA,NA
805,home networks or coffee shop <<HOTSPOTS>> that have doubled in use sinc,hotspots,hotspots,potshots,hotpots,hotshots,hot spots,hot-spots,hots pots,hots-pots,potshot,hotshot,hotfoots,spots,NA,NA,NA,NA,NA
805,fundamental problem that some <<JAPANES>> companies are facing. That is,Japanese,Japanes,Japanese,Japan's,Japan es,Japan-es,Japans,Japan,Panes,Japes,NA,NA,NA,NA,NA,NA,NA,NA
805,"hand, Samsung is cheaper than <<JAPASNES>> ones and well made than Chine",Japanese,Japasnes,Japaneses,Japanese,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
805,"emand from the customers, and <<SNS>> and digital platforms such as",SNS,SNS,TINS,ANS,SENS,SINS,SANS,SONS,SUNS,ENS,SIS,INS,SN,SN'S,SOS,S'S,NA,NA
805,"quarters of US homes have, or <<WIRELESSLY>> connected to the home network",wirelessly,wirelessly,tirelessly,wireless,relentlessly,witlessly,restlessly,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,d that has casused death only <<BECASUSE>> there are demands. So what we,because,becasuse,because,suitcase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,are many other cased that has <<CASUSED>> death only becasuse there are,caused,casused,caused,cased,seedcase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,igh prices and journalists or <<PAPARAZZIS>> will try to get some informat,paparazzi,paparazzis,paparazzi,paparazzi's,paparazzi s,paparazzo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,"n the accident because of the <<PAPARAZZIS>>. Now, the innocent female die",paparazzi,paparazzis,paparazzi,paparazzi's,paparazzi s,paparazzo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
806,"r the death of the nurse, Mrs <<SALDANHA>>. I fell so sorry for her and",Saldanha,Saldanha,Sandal,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"Dennis <<BAUERDEC>>. 17, 2012 - 10:27AM JST It do",BauerDec,BauerDec,Bauer Dec,Bauer-Dec,Bauer,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"ocial affairs and think more, <<DICUSS>> more for the future of Japan.",discuss,dicuss,discuss,discus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,d among other parties such as <<ISIN>>-no-kai or Democratic Party. A,Ishin,Isin,Sin,Isis,I sin,Is in,Is-in,ISIS,Insist,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"BauerDec. 17, 2012 - 10:27AM <<JST>> It doesn't matter which party",JST,JST,DIST,ST,JEST,JUST,JET,EST,JOT,JCT,JUT,J ST,NA,NA,NA,NA,NA,NA
807,other parties such as Isin-no-<<KAI>> or Democratic Party. Another,kai,kai,Mai,KIA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,dn't vote for the manifest of <<LDP>>. People voted just as the res,LDP,LDP,LIP,LAP,LOP,LLD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,". Also, the truth is that the <<LDP>> didn't make progression on in",LDP,LDP,LIP,LAP,LOP,LLD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
